session_id,start_time,end_time,start_frame,end_frame,audio_path,num_speakers,spk0_video_path,spk0_label_path,spk0_start_frame,spk0_end_frame,spk1_video_path,spk1_label_path,spk1_start_frame,spk1_end_frame,spk2_video_path,spk2_label_path,spk2_start_frame,spk2_end_frame,spk3_video_path,spk3_label_path,spk3_start_frame,spk3_end_frame,spk4_video_path,spk4_label_path,spk4_start_frame,spk4_end_frame,spk5_video_path,spk5_label_path,spk5_start_frame,spk5_end_frame,spk6_video_path,spk6_label_path,spk6_start_frame,spk6_end_frame,spk7_video_path,spk7_label_path,spk7_start_frame,spk7_end_frame
session_59,140.0,148.0,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3500,3700,,,-1,-1,,,-1,-1
session_59,144.0,152.0,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3600,3800,,,-1,-1,,,-1,-1
session_59,148.0,156.0,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3700,3900,,,-1,-1,,,-1,-1
session_59,152.0,160.0,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3800,4000,,,-1,-1,,,-1,-1
session_59,156.0,164.0,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,3900,4100,,,-1,-1,,,-1,-1
session_59,160.0,168.0,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4000,4200,,,-1,-1,,,-1,-1
session_59,164.0,172.0,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4100,4300,,,-1,-1,,,-1,-1
session_59,168.0,176.0,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4200,4400,,,-1,-1,,,-1,-1
session_59,172.0,180.0,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4300,4500,,,-1,-1,,,-1,-1
session_59,176.0,184.0,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4400,4600,,,-1,-1,,,-1,-1
session_59,180.0,188.0,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4500,4700,,,-1,-1,,,-1,-1
session_59,184.0,192.0,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4600,4800,,,-1,-1,,,-1,-1
session_59,188.0,196.0,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4700,4900,,,-1,-1,,,-1,-1
session_59,192.0,200.0,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4800,5000,,,-1,-1,,,-1,-1
session_59,196.0,204.0,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,4900,5100,,,-1,-1,,,-1,-1
session_59,200.0,208.0,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5000,5200,,,-1,-1,,,-1,-1
session_59,204.0,212.0,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5100,5300,,,-1,-1,,,-1,-1
session_59,208.0,216.0,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5200,5400,,,-1,-1,,,-1,-1
session_59,212.0,220.0,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5300,5500,,,-1,-1,,,-1,-1
session_59,216.0,224.0,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/audio_features.npy,6,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/video_features/spk_5.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_59/diarization_labels.npy,5400,5600,,,-1,-1,,,-1,-1
